,ppid,trialn,timestamp_exp,timestamp_trial,World_x,World_z,WorldYaw,SWA,YawRate_seconds,TurnAngle_frames,Distance_frames,dt,WheelCorrection,AutoFlag
0,P01,4,179.36880448651482,3.095635162477379,-120.0,0.11718209832906724,0.0,0.009999999776482582,0.0,0.0,0.1171820972867863,0.014647762160848288,-0.3499999921768904,True
1,P01,4,179.4532855438245,3.179924542563072,-120.0,0.7915502190589905,0.0,0.009999999776482582,0.0,0.0,0.674368166971135,0.08429602087139187,-0.3499999921768904,True
2,P01,4,179.4538020158407,3.1807818076279086,-120.0,0.7986739873886108,0.0,0.009999999776482582,0.0,0.0,0.007123751947347046,0.0008904689934183807,-0.3499999921768904,True
3,P01,4,179.48959253044418,3.2164207915756156,-120.0,0.9618489742279052,0.0,0.009999999776482582,0.0,0.0,0.16317497172371986,0.020396871465464983,-0.3499999921768904,True
4,P01,4,179.5061398591731,3.2330523375414657,-120.0,1.094935178756714,0.0,0.009999999776482582,0.0,0.0,0.1330861753631325,0.016635771920391562,-0.3499999921768904,True
5,P01,4,179.52262198746035,3.2496313609294134,-120.0,1.2275649309158323,0.0,0.009999999776482582,0.0,0.0,0.1326297722723666,0.016578721534045826,-0.3499999921768904,True
6,P01,4,179.53931511162102,3.2663278054829448,-120.0,1.3611485958099363,0.0,0.009999999776482582,0.0,0.0,0.1335836305840985,0.016697953823012313,-0.3499999921768904,True
7,P01,4,179.55596929662912,3.2829780663903416,-120.0,1.4943361282348633,0.0,0.009999999776482582,0.0,0.0,0.13318759827234314,0.016648449784042896,-0.3499999921768904,True
8,P01,4,179.57268445612416,3.299696244424382,-120.0,1.6280961036682131,0.0,0.009999999776482582,0.0,0.0,0.13375991325915493,0.016719989157394366,-0.3499999921768904,True
9,P01,4,179.5893540356809,3.3163625035882944,-120.0,1.7614043951034546,0.0,0.009999999776482582,0.0,0.0,0.13330833983081902,0.016663542478852378,-0.3499999921768904,True
10,P01,4,179.60597350749092,3.3329862013528384,-120.0,1.8944181203842163,0.0,0.009999999776482582,0.0,0.0,0.13301373042804698,0.016626716303505873,-0.3499999921768904,True
11,P01,4,179.62270919305095,3.3497236980362284,-120.0,2.02832293510437,0.0,0.009999999776482582,0.0,0.0,0.13390480312955333,0.016738100391194166,-0.3499999921768904,True
12,P01,4,179.63930934621163,3.3663238511968814,-120.0,2.1611192226409908,0.0,0.009999999776482582,0.0,0.0,0.13279639562301782,0.016599549452877227,-0.3499999921768904,True
13,P01,4,179.65603235390802,3.383048066308845,-120.0,2.2949178218841557,0.0,0.009999999776482582,0.0,0.0,0.13379855055791268,0.016724818819739085,-0.3499999921768904,True
14,P01,4,179.67261801808164,3.3996331267747166,-120.0,2.427598237991333,0.0,0.009999999776482582,0.0,0.0,0.13268048372674454,0.016585060465843068,-0.3499999921768904,True
15,P01,4,179.68927009011242,3.4162858025133005,-120.0,2.5608196258544917,0.0,0.009999999776482582,0.0,0.0,0.13322140590867093,0.016652675738583866,-0.3499999921768904,True
16,P01,4,179.70599007926984,3.4330051879629195,-120.0,2.694577217102051,0.0,0.009999999776482582,0.0,0.0,0.1337574984281673,0.016719687303520914,-0.3499999921768904,True
17,P01,4,179.74174437140584,3.4685991956800986,-120.0,2.97929310798645,0.0,0.009999999776482582,0.0,0.0,0.28471583927012034,0.035589479908765036,-0.3499999921768904,True
18,P01,4,179.7420957293409,3.4691093287644605,-120.0,2.983412742614746,0.0,0.009999999776482582,0.0,0.0,0.0041197019736500815,0.0005149627467062602,-0.3499999921768904,True
19,P01,4,179.7726533048021,3.49966328197894,-120.0,3.1162018775939937,0.0,0.009999999776482582,0.0,0.0,0.13278915112937284,0.0165986438911716,-0.3499999921768904,True
