,ppid,radius,yawrate_offset,trialn,timestamp_exp,timestamp_trial,trialtype_signed,World_x,World_z,WorldYaw,SWA,YawRate_seconds,TurnAngle_frames,Distance_frames,dt,WheelCorrection,SteeringBias,Closestpt,AutoFlag,AutoFile,OnsetTime
0,P01,80,-0.2,0,888.3921383963892,0.01669312416061075,-5,0.0,0.13354499638080594,0.0,0.33399999141693115,-0.0,-0.0,0.133544993284886,0.01669312416061075,-11.68999969959259,0.0014972043069089447,27,True,Midline_80_0.csv,8.0
1,P01,80,-0.2,0,888.4277731543823,0.052206838741426516,-5,0.0,0.4174204468727112,0.0,0.3240000009536743,-0.0,-0.0,0.2838754780241288,0.0354844347530161,-11.3400000333786,-0.0022907188326987127,83,True,Midline_80_0.csv,8.0
2,P01,80,-0.2,0,888.4301985504374,0.054826628705541225,-5,0.0,0.43851399421691895,0.0,0.3210000097751617,-0.0,-0.0,0.02109355025731929,0.002636693782164912,-11.235000342130661,0.0016235487652629386,88,True,Midline_80_0.csv,8.0
3,P01,80,-0.2,0,888.4587753606323,0.08339770367661004,-5,0.0,0.5715687870979309,0.0,0.2529999911785126,-0.0,-0.0,0.1330547825582471,0.016631847819780887,-8.854999691247938,-0.001390606416467932,114,True,Midline_80_0.csv,8.0
4,P01,80,-0.2,0,888.4754684847929,0.10008962042172698,-5,0.0,0.7052828073501587,0.0,0.1850000023841858,-0.0,-0.0,0.13371403146720695,0.01671425393340087,-6.475000083446503,-6.242598098082919e-05,141,True,Midline_80_0.csv,8.0
5,P01,80,-0.2,0,888.4921570811454,0.11674440913759555,-5,0.0,0.8385235071182251,0.0,0.12399999797344208,-0.0,-0.0,0.1332407245581635,0.016655090569770437,-4.339999929070474,0.0017390749386676507,168,True,Midline_80_0.csv,8.0
6,P01,80,-0.2,0,888.508800701267,0.1334278739735737,-5,0.0,0.971993625164032,0.0,0.06700000166893005,-0.0,-0.0,0.13347013351904025,0.01668376668988003,-2.345000058412552,-0.0016904054078582529,194,True,Midline_80_0.csv,8.0
7,P01,80,-0.2,0,888.5254331527943,0.150061834770554,-5,0.0,1.1050797700881958,0.0,0.020999999716877937,-0.0,-0.0,0.1330861753631325,0.016635771920391562,-0.7349999900907278,0.0002656503556928147,221,True,Midline_80_0.csv,8.0
8,P01,80,-0.2,0,888.5420791877474,0.16669066405142985,-5,0.0,1.2381080389022827,0.0,0.004000000189989804,-0.0,-0.0,0.1330282194148822,0.016628527426860273,-0.14000000664964318,0.0022795822293208983,248,True,Midline_80_0.csv,8.0
9,P01,80,-0.2,0,888.5587342783173,0.1833279452412171,-5,0.0,1.3712208271026611,0.0,0.006000000052154064,-0.0,-0.0,0.1331127385064974,0.016639092313312176,-0.21000000182539225,-0.0007925682717766503,274,True,Midline_80_0.csv,8.0
10,P01,80,-0.2,0,888.5755092048836,0.20014452764542054,-5,0.0,1.5057389736175537,0.0,0.0130000002682209,-0.0,-0.0,0.13451817024633786,0.016814771280792232,-0.4550000093877316,-0.00026851409895423123,301,True,Midline_80_0.csv,8.0
11,P01,80,-0.2,0,888.5920939634956,0.2167126842931566,-5,0.0,1.6382890939712524,0.0,0.017000000923871994,-0.0,-0.0,0.13255008284340875,0.01656876035542609,-0.5950000323355198,0.0022235662350620355,328,True,Midline_80_0.csv,8.0
12,P01,80,-0.2,0,888.6088021803511,0.23343901238229134,-5,0.0,1.7720296382904053,0.0,0.017999999225139618,-0.0,-0.0,0.13374059460966234,0.016717574326207796,-0.6299999728798866,-0.0014763403848099266,354,True,Midline_80_0.csv,8.0
13,P01,80,-0.2,0,888.6253993149727,0.2500331284650201,-5,0.0,1.9049395322799685,0.0,0.017999999225139618,-0.0,-0.0,0.13290989268807607,0.01661373658600951,-0.6299999728798866,0.0006559663133420822,381,True,Midline_80_0.csv,8.0
14,P01,80,-0.2,0,888.6421591488445,0.2667434582978103,-5,0.0,2.0384893417358403,0.0,0.017000000923871994,-0.0,-0.0,0.13354982294731602,0.0166937278684145,-0.5950000323355198,0.002148357545185497,408,True,Midline_80_0.csv,8.0
15,P01,80,-0.2,0,888.6588655545766,0.2834915198675389,-5,0.0,2.1724400520324707,0.0,0.016000000759959217,-0.0,-0.0,0.13395068492172868,0.016743835615216085,-0.5600000265985727,-0.00176171505216427,434,True,Midline_80_0.csv,8.0
16,P01,80,-0.2,0,888.6755487175586,0.3001846440282634,-5,0.0,2.3061563968658447,0.0,0.016000000759959217,-0.0,-0.0,0.13371644629842194,0.016714555787302743,-0.5600000265985727,-0.0004358591978235183,461,True,Midline_80_0.csv,8.0
17,P01,80,-0.2,0,888.6922469732355,0.3168738440882635,-5,0.0,2.439517974853516,0.0,0.016000000759959217,-0.0,-0.0,0.1333614661161846,0.016670183264523075,-0.5600000265985727,0.0012447635022203587,488,True,Midline_80_0.csv,8.0
18,P01,80,-0.2,0,888.7087526461265,0.3333529538365383,-5,0.0,2.5715103149414062,0.0,0.016000000759959217,-0.0,-0.0,0.13199225684456906,0.016499032105571132,-0.5600000265985727,-0.0007069388863891746,514,True,Midline_80_0.csv,8.0
19,P01,80,-0.2,0,888.7254539203426,0.3500874319810237,-5,0.0,2.7053813934326167,0.0,0.016000000759959217,-0.0,-0.0,0.13387099549254344,0.01673387443656793,-0.5600000265985727,0.00046418331011466307,541,True,Midline_80_0.csv,8.0
20,P01,80,-0.2,0,888.7421642501753,0.3667705949631,-5,0.0,2.838750123977661,0.0,0.016000000759959217,-0.0,-0.0,0.13336871060982958,0.016671088826228697,-0.5600000265985727,0.002137653452785493,568,True,Midline_80_0.csv,8.0
21,P01,80,-0.2,0,888.7587644033359,0.383383124133502,-5,0.0,2.9717276096343994,0.0,0.016000000759959217,-0.0,-0.0,0.13297750796118635,0.01662218849514829,-0.5600000265985727,-0.0007991945046716964,594,True,Midline_80_0.csv,8.0
22,P01,80,-0.2,0,888.7753681787434,0.4000038033590272,-5,0.0,3.10471248626709,0.0,0.016000000759959217,-0.0,-0.0,0.13298475245392186,0.016623094056740232,-0.5600000265985727,0.0012581295503530932,621,True,Midline_80_0.csv,8.0
23,P01,80,-0.2,0,888.7921168440208,0.4167219813931524,-5,0.0,3.2384603023529053,0.0,0.016000000759959217,-0.0,-0.0,0.13374783910330734,0.016718479887913418,-0.5600000265985727,-0.002449048836181689,647,True,Midline_80_0.csv,8.0
24,P01,80,-0.2,0,888.8087719345906,0.4334042388135231,-5,0.0,3.3718967437744136,0.0,0.016000000759959217,-0.0,-0.0,0.13343632588293985,0.016679540735367482,-0.5600000265985727,-0.0008432895699752585,674,True,Midline_80_0.csv,8.0
25,P01,80,-0.2,0,888.8253473357319,0.4499808473702842,-5,0.0,3.504509687423706,0.0,0.016000000759959217,-0.0,-0.0,0.13261286845408904,0.01657660855676113,-0.5600000265985727,0.0015859674684475245,701,True,Midline_80_0.csv,8.0
26,P01,80,-0.2,0,888.8420634007886,0.4666881586640557,-5,0.0,3.638182640075684,0.0,0.016000000759959217,-0.0,-0.0,0.13367297933746158,0.016709122417182698,-0.5600000265985727,-0.0020463474842489227,727,True,Midline_80_0.csv,8.0
27,P01,80,-0.2,0,888.858783389946,0.4834211275390317,-5,0.0,3.7719764709472656,0.0,0.016000000759959217,-0.0,-0.0,0.1337937208954827,0.016724215111935337,-0.5600000265985727,-0.0007979776681161788,754,True,Midline_80_0.csv,8.0
28,P01,80,-0.2,0,888.87538535423,0.500021884407488,-5,0.0,3.904859781265259,0.0,0.016000000759959217,-0.0,-0.0,0.13288332954471116,0.0166104161930889,-0.5600000265985727,0.0013609127016054323,781,True,Midline_80_0.csv,8.0
29,P01,80,-0.2,0,888.8920766672672,0.5167017269966436,-5,0.0,4.0382914543151855,0.0,0.016000000759959217,-0.0,-0.0,0.13343149622050987,0.016678937027563734,-0.5600000265985727,-0.002030122649039789,807,True,Midline_80_0.csv,8.0
30,P01,80,-0.2,0,888.9088274455222,0.5334621645761217,-5,0.0,4.172367572784424,0.0,0.016000000759959217,-0.0,-0.0,0.13407625614217974,0.016759532017772468,-0.5600000265985727,-0.0010640404305632958,834,True,Midline_80_0.csv,8.0
31,P01,80,-0.2,0,888.9255290215918,0.5501595146913587,-5,0.0,4.305934429168701,0.0,0.016000000759959217,-0.0,-0.0,0.13356672676582093,0.016695840845727616,-0.5600000265985727,0.00041130387287413583,861,True,Midline_80_0.csv,8.0
32,P01,80,-0.2,0,888.9420573335252,0.5666808839851001,-5,0.0,4.438122272491455,0.0,0.016000000759959217,-0.0,-0.0,0.13218785816843592,0.01652348227105449,-0.5600000265985727,-0.0017359017505986785,887,True,Midline_80_0.csv,8.0
33,P01,80,-0.2,0,888.9588702936827,0.5834570179672482,-5,0.0,4.572205543518066,0.0,0.016000000759959217,-0.0,-0.0,0.13408350063582475,0.016760437579478094,-0.5600000265985727,-0.0007769720894952313,914,True,Midline_80_0.csv,8.0
34,P01,80,-0.2,0,888.9754961044246,0.6000921861798361,-5,0.0,4.705296516418457,0.0,0.016000000759959217,-0.0,-0.0,0.13309100502556248,0.01663637562819531,-0.5600000265985727,0.0011742556978289187,941,True,Midline_80_0.csv,8.0
35,P01,80,-0.2,0,888.9921644765657,0.6167708213534979,-5,0.0,4.838819980621338,0.022782405838370327,0.016000000759959217,1.3650000281631949,0.02278240667425953,0.13352325980486054,0.016690407475607568,0.8050000015646221,-0.0023085708057708487,967,True,Midline_80_0.csv,8.0
36,P01,80,-0.2,0,889.0087706668043,0.6333794264232893,-5,5.280932600726374e-05,4.971631050109863,0.04544326290488243,0.016000000759959217,1.3650000281631949,0.02266085765414232,0.1328108846100804,0.01660136057626005,0.8050000015646221,9.373215873345401e-05,994,True,Midline_80_0.csv,8.0
37,P01,80,-0.2,0,889.0253850070981,0.6500176131747821,-5,0.00015836073725949973,5.10471248626709,0.06815026700496674,0.02500000037252903,1.3650000281631949,0.02270700507868185,0.1330813457007025,0.016635168212587814,0.4900000151246788,0.0018899711352594075,1021,True,Midline_80_0.csv,8.0
38,P01,80,-0.2,0,889.0421125426028,0.6667240189068481,-5,0.0003173518052790314,5.238380432128906,0.0909573957324028,0.037000000476837165,1.3650000281631949,0.02280712850886753,0.1336681496750316,0.01670851870937895,0.07000001147389434,0.001772622267977936,1047,True,Midline_80_0.csv,8.0
39,P01,80,-0.2,0,889.0589442177019,0.6833501315026069,-5,0.0005285002989694476,5.371386528015137,0.11306972801685332,0.04899999871850014,1.3299999572336674,0.022112327575644984,0.13300648593485676,0.016625810741857094,-0.38499999791383743,0.0006038605579900678,1074,True,Midline_80_0.csv,8.0
40,P01,80,-0.2,0,889.07548762233,0.7001163043061069,-5,0.0007932153530418872,5.5055251121521,0.13478350639343262,0.05799999833106995,1.2950000166893003,0.021713757663580063,0.13413904175286007,0.01676738021910751,-0.7349999248981478,0.0014349147126702028,1101,True,Midline_80_0.csv,8.0
41,P01,80,-0.2,0,889.0921828594679,0.7167726022914849,-5,0.0011063060956075788,5.638617992401122,0.1557457149028778,0.059999998658895486,1.2599999457597733,0.02096221272506529,0.13309341985677747,0.016636677482097184,-0.8400000073015691,0.0021611390280512686,1127,True,Midline_80_0.csv,8.0
42,P01,80,-0.2,0,889.1088216499272,0.7334421818482042,-5,0.0014686285285279155,5.771908760070801,0.17557281255722046,0.059999998658895486,1.1900000646710396,0.01982710218427604,0.13329143601185933,0.016661429501482417,-0.9099998883903028,0.0014723823408703805,1154,True,Midline_80_0.csv,8.0
43,P01,80,-0.2,0,889.1255156796498,0.7501488894341719,-5,0.0018788445740938187,5.905776500701903,0.19431442022323608,0.059000000357627876,1.1200000531971457,0.018741602182891608,0.13386858066223795,0.016733572582779743,-0.9449999593198296,0.0021618623901131194,1181,True,Midline_80_0.csv,8.0
44,P01,80,-0.2,0,889.1421912962843,0.7668054892734517,-5,0.002330785384401679,6.0390357971191415,0.2123878300189972,0.05799999833106995,1.0849999822676182,0.018073393064568597,0.13326004320697393,0.01665750540087174,-0.94499995931983,0.0031704766806459573,1207,True,Midline_80_0.csv,8.0
45,P01,80,-0.2,0,889.1588412553376,0.7834687298983454,-5,0.002824331866577268,6.172179222106934,0.22928048670291898,0.05700000002980232,1.014999970793724,0.016892661174051162,0.1331441313113828,0.01664301641392285,-0.9800000302493572,0.0028354184747113468,1234,True,Midline_80_0.csv,8.0
46,P01,80,-0.2,0,889.1754767254042,0.8001105388967744,-5,0.0033581091556698084,6.3055663108825675,0.2456205189228058,0.05700000002980232,0.9800000302493572,0.016340034088657585,0.1333880292595495,0.01667350365744369,-1.014999970793724,0.0036400339990405694,1261,True,Midline_80_0.csv,8.0
47,P01,80,-0.2,0,889.1921505309157,0.8167571775574061,-5,0.0039286017417907715,6.438643932342528,0.261922687292099,0.05700000002980232,0.9800000302493572,0.016302169534706236,0.13307893086948752,0.01663486635868594,-1.014999970793724,0.004254236846756921,1287,True,Midline_80_0.csv,8.0
48,P01,80,-0.2,0,889.2087627582323,0.8333600474030618,-5,0.004536152817308903,6.571545124053955,0.2776218056678772,0.05700000002980232,0.9450000245124102,0.0156991257251877,0.1329026481944311,0.016612831024303887,-1.0499999765306711,0.004564581013329222,1314,True,Midline_80_0.csv,8.0
49,P01,80,-0.2,0,889.2254039635228,0.8500389844306255,-5,0.005182681139558554,6.704975128173827,0.29338338971138,0.05700000002980232,0.9450000245124102,0.015761595899888674,0.13343149622050987,0.016678937027563734,-1.0499999765306711,0.005599834211713582,1341,True,Midline_80_0.csv,8.0
50,P01,80,-0.2,0,889.2421194248718,0.8667218455587999,-5,0.005866125226020813,6.8384461402893075,0.3085658848285675,0.05700000002980232,0.9100000187754632,0.01518250268809265,0.13347254835025524,0.016684068543781905,-1.0849999822676182,0.006010516395949318,1367,True,Midline_80_0.csv,8.0
51,P01,80,-0.2,0,889.2587678746557,0.8833660693883303,-5,0.0065831681713461885,6.971588134765625,0.3237110674381256,0.05700000002980232,0.9100000187754632,0.015145145249150137,0.1331441313113828,0.01664301641392285,-1.0849999822676182,0.006609613871766236,1394,True,Midline_80_0.csv,8.0
52,P01,80,-0.2,0,889.2754706581412,0.9001035660717207,-5,0.007339675445109607,7.105485916137695,0.33894219994544983,0.05700000002980232,0.9100000187754632,0.015231122296139534,0.13389997346712335,0.016737496683390418,-1.0849999822676182,0.00754197417317973,1421,True,Midline_80_0.csv,8.0
53,P01,80,-0.2,0,889.2921314839349,0.9167269619823628,-5,0.00812637712806463,7.2384705543518075,0.3540695011615753,0.05700000002980232,0.9100000187754632,0.015127290590796271,0.13298716728513682,0.016623395910642103,-1.0849999822676182,0.00821580603643607,1447,True,Midline_80_0.csv,8.0
54,P01,80,-0.2,0,889.3088128357936,0.933451177094298,-5,0.008952786214649677,7.372199058532715,0.3692813813686371,0.05700000002980232,0.9100000187754632,0.015211894202503806,0.1337309352848024,0.0167163669106003,-1.0849999822676182,0.008953399421381405,1474,True,Midline_80_0.csv,8.0
55,P01,80,-0.2,0,889.3253969906978,0.9500274837972712,-5,0.009807820431888105,7.504859924316406,0.38437187671661377,0.05700000002980232,0.9100000187754632,0.015090482525966504,0.13266357990869435,0.016582947488586797,-1.0849999822676182,0.010118010716347402,1501,True,Midline_80_0.csv,8.0
56,P01,80,-0.2,0,889.3421649746248,0.9667882232306512,-5,0.010706218890845777,7.6387763023376465,0.3996052145957947,0.0560000017285347,0.9100000187754632,0.015233319792590516,0.13391929211684328,0.01673991151460541,-1.0500000417232511,0.01079602537517275,1527,True,Midline_80_0.csv,8.0
57,P01,80,-0.2,0,889.3587464128437,0.9833590965633904,-5,0.011631986126303671,7.771511554718018,0.41470423340797424,0.0560000017285347,0.9100000187754632,0.015098997824507153,0.13273843967454013,0.016592304959317516,-1.0500000417232511,0.011668101572332928,1554,True,Midline_80_0.csv,8.0
58,P01,80,-0.2,0,889.3754051256602,1.0000371280292484,-5,0.012597731314599514,7.904937267303468,0.4298817813396454,0.0560000017285347,0.9100000187754632,0.015177558321181391,0.13342908138929488,0.01667863517366186,-1.0500000417232511,0.012837157103978376,1580,True,Midline_80_0.csv,8.0
59,P01,80,-0.2,0,889.3921420186357,1.0167462504463174,-5,0.013600107282400131,8.038534164428711,0.4450788795948029,0.0560000017285347,0.9100000187754632,0.015197061101873497,0.13360053440283082,0.016700066800353852,-1.0500000417232511,0.013638486197806802,1607,True,Midline_80_0.csv,8.0
60,P01,80,-0.2,0,889.4088879672282,1.0335232899900575,-5,0.014643264003098013,8.172819137573242,0.4603542685508728,0.0560000017285347,0.9100000187754632,0.015275346911284456,0.13428876128455158,0.016786095160568948,-1.0500000417232511,0.014645665549258224,1634,True,Midline_80_0.csv,8.0
61,P01,80,-0.2,0,889.4254159773077,1.0500500926540326,-5,0.015705537050962448,8.305027008056639,0.4753933548927307,0.0560000017285347,0.9100000187754632,0.015039116047459347,0.13221200648058584,0.01652650081007323,-1.0500000417232511,0.015892787474646394,1660,True,Midline_80_0.csv,8.0
62,P01,80,-0.2,0,889.442148342475,1.0667546872626872,-5,0.016813751310110092,8.438589096069336,0.4905866086483002,0.0560000017285347,0.9100000187754632,0.015193215483084275,0.13356672676582093,0.016695840845727616,-1.0500000417232511,0.016840699934180473,1687,True,Midline_80_0.csv,8.0
63,P01,80,-0.2,0,889.4589453043759,1.0833907610370943,-5,0.017953351140022278,8.571680068969728,0.5051438808441162,0.0560000017285347,0.875000013038516,0.014557357135920697,0.13309583468799244,0.016636979335999058,-1.0850000474601984,0.01798111800733864,1714,True,Midline_80_0.csv,8.0
