,ppid,radius,yawrate_offset,trialn,timestamp_exp,timestamp_trial,trialtype_signed,World_x,World_z,WorldYaw,SWA,YawRate_seconds,TurnAngle_frames,Distance_frames,dt,WheelCorrection,SteeringBias,Closestpt,AutoFlag,AutoFile,OnsetTime
0,P01,40,-0.2,5,785.6198675404731,0.01668225742037066,-1,0.0,0.13345564901828766,359.9754775259644,-0.3569999933242798,-1.4699999801814556,-0.024522474352264158,0.1334556445326598,0.016681955566582474,11.024999786168337,0.0015865516694272552,27,True,Midline_40_5.csv,5.5
1,P01,40,-0.2,5,785.6366143946275,0.0334599006720282,-1,-5.74474070162978e-05,0.26767921447753906,359.95081394165754,-0.3569999933242798,-1.4699999801814556,-0.024663578972490764,0.1342235608435658,0.016777945105445724,11.024999786168337,0.0024058728599737557,54,True,Midline_40_5.csv,5.5
2,P01,40,-0.2,5,785.6531731938044,0.050023831365138,-1,-0.00017110141925513744,0.4000722765922545,359.9264867082238,-0.3429999947547913,-1.4699999801814556,-0.0243272352546738,0.13239311881716276,0.016549139852145345,10.534999836236238,-0.00017905187858846937,80,True,Midline_40_5.csv,5.5
3,P01,40,-0.2,5,785.6698303973512,0.06669069423685414,-1,-0.0003422075533308089,0.5334312319755554,359.90198197960854,-0.3089999854564667,-1.4699999801814556,-0.024504725343407502,0.1333590512858791,0.016669881410734888,9.344999510794876,0.0017694148879307762,107,True,Midline_40_5.csv,5.5
4,P01,40,-0.2,5,785.6865165788723,0.0833681219949085,-1,-0.0005702960188500582,0.6667587161064148,359.87748302519316,-0.25799998641014105,-1.4699999801814556,-0.02449895691542046,0.1333276584800842,0.016665957310010526,7.559999544173479,-0.0016523734599164224,133,True,Midline_40_5.csv,5.5
5,P01,40,-0.2,5,785.7031445025915,0.10000872357761637,-1,-0.0008551664068363607,0.7999798059463501,359.85300359129906,-0.19599999487400052,-1.4699999801814556,-0.02447943300564471,0.13322140590844356,0.016652675738555445,5.389999840408564,-0.0008968593240495106,160,True,Midline_40_5.csv,5.5
6,P01,40,-0.2,5,785.7198352119209,0.11670033846883145,-1,-0.0011977418325841427,0.9335074424743652,359.8284677863121,-0.1420000046491623,-1.4699999801814556,-0.02453578610882309,0.13352808946729056,0.01669101118341132,3.5000001825392246,-0.00214947117668337,187,True,Midline_40_5.csv,5.5
7,P01,40,-0.2,5,785.7364948302992,0.13332856404178986,-1,-0.0015960303135216234,1.066544771194458,359.8040220588445,-0.0989999994635582,-1.4699999801814556,-0.024445709888850482,0.13303787873974215,0.01662973484246777,1.9950000010430813,-0.002003972173932108,213,True,Midline_40_5.csv,5.5
8,P01,40,-0.2,5,785.7531761821581,0.15003647904336506,-1,-0.0020531369373202324,1.2001831531524658,359.77946585416794,-0.07000000029802322,-1.4699999801814556,-0.024556197468891268,0.1336391717004517,0.016704896462556462,0.9800000302493572,-0.0020620915324493973,240,True,Midline_40_5.csv,5.5
9,P01,40,-0.2,5,785.7699489957472,0.16678876656760622,-1,-0.002568690339103341,1.3341256380081177,359.75485374033445,-0.05799999833106995,-1.4699999801814556,-0.02461210684683988,0.1339434404280837,0.016742930053510463,0.5599999614059925,-0.0028751707830843693,267,True,Midline_40_5.csv,5.5
10,P01,40,-0.2,5,785.7865044745313,0.18333277490364708,-1,-0.0031352399382740264,1.4665392637252808,359.7305225133896,-0.05400000140070915,-1.4699999801814556,-0.024331228781908867,0.13241485229900718,0.016551856537375897,0.4200000688433647,-0.0033164675044812554,293,True,Midline_40_5.csv,5.5
11,P01,40,-0.2,5,785.8031260593185,0.1999857524961044,-1,-0.0037622794043272734,1.5998581647872925,359.7060248851776,-0.05400000140070915,-1.4699999801814556,-0.024497625739731143,0.13332041398643926,0.016665051748304904,0.4200000688433647,-0.003816660767887081,320,True,Midline_40_5.csv,5.5
