,ppid,radius,yawrate_offset,trialn,timestamp_exp,timestamp_trial,trialtype_signed,World_x,World_z,WorldYaw,SWA,YawRate_seconds,TurnAngle_frames,Distance_frames,dt,WheelCorrection,SteeringBias,Closestpt,AutoFlag,AutoFile,OnsetTime
0,P01,80,-9.0,1,347.3178364561628,0.01665961837818486,-7,0.0,0.13334938883781433,359.9964995784685,0.3240000009536743,-0.21000000182539225,-0.003500421569391684,0.1333493919605644,0.01666867399507055,-11.550000035203993,0.0016928118499005829,27,True,Midline_80_1.csv,8.75
1,P01,80,-9.0,1,347.33454467301834,0.03338926686024024,-7,-8.17442014522385e-06,0.26715034246444697,359.99298730259767,0.3210000097751617,-0.21000000182539225,-0.003512275371994507,0.13380096538912767,0.01672512067364096,-11.445000343956053,-0.0020675202372459696,53,True,Midline_80_1.csv,8.75
2,P01,80,-9.0,1,347.3511339594387,0.04999485339106968,-7,-2.44333095906768e-05,0.3999902009963989,359.98950025625527,0.3050000071525574,-0.21000000182539225,-0.0034870464231460023,0.13283986258420555,0.016604982823025694,-10.8850002521649,0.00013703391543846126,80,True,Midline_80_1.csv,8.75
3,P01,80,-9.0,1,347.3678491189337,0.06671695552574873,-7,-4.8950361815514036e-05,0.5337766408920288,359.9859883608296,0.2829999923706055,-0.21000000182539225,-0.00351189503607484,0.13378647640183772,0.016723309550229715,-10.114999734796584,0.0013914601525991035,107,True,Midline_80_1.csv,8.75
4,P01,80,-9.0,1,347.38453922455545,0.0834052500240432,-7,-8.158152195392177e-05,0.6672105193138123,359.98248572088784,0.24699999392032626,-0.21000000182539225,-0.0035026401955539307,0.13343391105172486,0.016679238881465608,-8.85499978903681,-0.002004302854493044,133,True,Midline_80_1.csv,8.75
5,P01,80,-9.0,1,347.40116563900506,0.1000367959899222,-7,-0.00012227387924212962,0.8003305196762085,359.9789913222194,0.2160000056028366,-0.21000000182539225,-0.0034943995841163235,0.13311998299968766,0.016639997874960958,-7.770000197924674,-0.0001463616779649748,160,True,Midline_80_1.csv,8.75
6,P01,80,-9.0,1,347.41781680547416,0.11668735875122138,-7,-0.00017111517081502825,0.9335325956344604,359.9754947666079,0.18700000643730166,-0.21000000182539225,-0.003496554820946689,0.13320208725917834,0.016650260907397296,-6.7550002271309495,0.0017679834205849647,187,True,Midline_80_1.csv,8.75
7,P01,80,-9.0,1,347.43463399158617,0.13350363930146614,-7,-0.00022865025675855577,1.0680556297302246,359.97196353599435,0.1550000011920929,-0.21000000182539225,-0.0035312287782878725,0.13452299990831307,0.01681537498853913,-5.635000043548644,0.002290291974047584,214,True,Midline_80_1.csv,8.75
8,P01,80,-9.0,1,347.4513096082208,0.15017231329653669,-7,-0.00029390782583504915,1.201417088508606,359.96846279874444,0.12600000202655792,-0.21000000182539225,-0.003500738515991406,0.13336146611663935,0.01667018326457992,-4.62000007275492,-0.0010826291921773679,240,True,Midline_80_1.csv,8.75
9,P01,80,-9.0,1,347.46785935178076,0.16673382915854518,-7,-0.0003668378631118685,1.333914041519165,359.9649847522378,0.10300000011920928,-0.21000000182539225,-0.0034780451398809978,0.13249695655804314,0.016562119569755396,-3.815000005997717,-0.0015473880995433814,267,True,Midline_80_1.csv,8.75
