,ppid,radius,yawrate_offset,trialn,timestamp_exp,timestamp_trial,trialtype_signed,World_x,World_z,WorldYaw,SWA,YawRate_seconds,TurnAngle_frames,Distance_frames,dt,WheelCorrection,SteeringBias,Closestpt,AutoFlag,AutoFile,OnsetTime
0,P01,40,-1.5,3,840.5174633043764,0.016683162982076283,-4,0.0,0.13342183828353882,359.9819046631456,0.10899999737739564,-1.0849999822676182,-0.018095336333360003,0.1334218368965594,0.016677729612069925,-4.899999890476464,0.0016203624041760956,27,True,Midline_40_3.csv,6.0
1,P01,40,-1.5,3,840.5339976533877,0.03331078484734462,-4,-4.201721094432287e-05,0.26646211743354803,359.96386107057333,0.10899999737739564,-1.0849999822676182,-0.0180435895206709,0.13304029357095715,0.016630036696369643,-4.899999890476464,-0.0013799188868455544,53,True,Midline_40_3.csv,6.0
2,P01,40,-1.5,3,840.5506551587888,0.049976440303453266,-4,-0.00012603658251464367,0.3996690213680267,359.94579488411546,0.0989999994635582,-1.0849999822676182,-0.01806618781217197,0.1332069169211536,0.0166508646151442,-4.549999963492155,0.00047311454103776386,80,True,Midline_40_3.csv,6.0
3,P01,40,-1.5,3,840.5673817887317,0.06668737384393353,-4,-0.0002525583258830011,0.5334047079086304,359.9276569709182,0.0729999989271164,-1.0849999822676182,-0.01813791282466004,0.13373576494814188,0.016716970618517738,-3.639999944716692,0.0017805348195461387,107,True,Midline_40_3.csv,6.0
4,P01,40,-1.5,3,840.5839342489769,0.08326518981630215,-4,-0.00042001676047220826,0.6660319566726685,359.90966937690973,0.04600000008940697,-1.0849999822676182,-0.01798758505888881,0.1326273574404695,0.016578419680058687,-2.694999985396862,-0.0009249435793695033,133,True,Midline_40_3.csv,6.0
5,P01,40,-1.5,3,840.6006756697609,0.1000117421166351,-4,-0.000631198869086802,0.799982488155365,359.89150230586534,0.02500000037252903,-1.0849999822676182,-0.018167061345601362,0.13395068492172868,0.016743835615216085,-1.9599999953061344,-0.0006855774334498503,160,True,Midline_40_3.csv,6.0
6,P01,40,-1.5,3,840.6174176942528,0.11674320172210173,-4,-0.0008845241391099988,0.9337590336799622,359.87335883080965,0.0070000002160668364,-1.0849999822676182,-0.01814348051966576,0.13377681707788724,0.016722102134735906,-1.3299999898299577,-0.0017700914283355165,187,True,Midline_40_3.csv,6.0
7,P01,40,-1.5,3,840.6339740785985,0.13331075466192033,-4,-0.0011776922037824988,1.0663957595825195,359.8553699404002,-0.0070000002160668364,-1.0849999822676182,-0.01798889510480153,0.13263701676532946,0.016579627095666183,-0.8399999747052789,-0.001586377719049697,213,True,Midline_40_3.csv,6.0
8,P01,40,-1.5,3,840.6506321877072,0.14996795820900388,-4,-0.0015140641480684278,1.199650526046753,359.8372972011566,-0.01899999938905239,-1.0849999822676182,-0.01807273804173558,0.13325521354545344,0.01665690169318168,-0.4200000036507845,-0.001678517982865331,240,True,Midline_40_3.csv,6.0
9,P01,40,-1.5,3,840.6672875801307,0.16662274692487244,-4,-0.0018923861207440491,1.332876205444336,359.8192283958197,-0.03099999949336052,-1.0849999822676182,-0.01806880790399741,0.13322623557087354,0.01665327944635919,0.0,-0.0031040202956637364,266,True,Midline_40_3.csv,6.0
10,P01,40,-1.5,3,840.6840006266485,0.1833336804653527,-4,-0.0023142078425735235,1.466572642326355,359.80109570920473,-0.04399999976158142,-1.0849999822676182,-0.018132672641009144,0.133697127648702,0.01671214095608775,0.4550000093877316,-0.0025686736678159983,293,True,Midline_40_3.csv,6.0
11,P01,40,-1.5,3,840.700682884069,0.2000062785610908,-4,-0.002776848850771785,1.5998390913009644,359.78302133083344,-0.052000001072883606,-1.0849999822676182,-0.018074375599003132,0.1332672877006189,0.016658410962577364,0.735000055283308,-0.002854452043992539,320,True,Midline_40_3.csv,6.0
12,P01,40,-1.5,3,840.7173210708206,0.21664205048148236,-4,-0.003281237091869116,1.7330281734466553,359.76495744287973,-0.054999999701976776,-1.0849999822676182,-0.018063895231948054,0.13319001310355816,0.01664875163794477,0.8400000073015691,-0.004117471721096795,346,True,Midline_40_3.csv,6.0
13,P01,40,-1.5,3,840.7339674076272,0.2333028762752747,-4,-0.003828032640740275,1.8663184642791748,359.746879786253,-0.0560000017285347,-1.0849999822676182,-0.01807765071378494,0.13329143601276885,0.016661429501596103,0.8750000782310963,-0.003898044307251311,373,True,Midline_40_3.csv,6.0
14,P01,40,-1.5,3,840.7507248266679,0.250059691608044,-4,-0.004420595709234476,2.000448942184448,359.7286881506443,-0.0560000017285347,-1.0849999822676182,-0.018191624705971517,0.1341317972592151,0.016766474657401886,0.8750000782310963,-0.0044241080017526965,400,True,Midline_40_3.csv,6.0
15,P01,40,-1.5,3,840.7672649109034,0.26660007769726235,-4,-0.005047215148806572,2.1327776908874507,359.7107408642769,-0.0560000017285347,-1.0849999822676182,-0.017947301147936034,0.13233033320739196,0.016541291650924,0.8750000782310963,-0.005471226936208836,426,True,Midline_40_3.csv,6.0
16,P01,40,-1.5,3,840.783943244223,0.2832738832084942,-4,-0.005720173940062523,2.266074657440185,359.6926622390747,-0.054999999701976776,-1.0849999822676182,-0.018078633248219483,0.1332986805064138,0.016662335063301725,0.8400000073015691,-0.005731910922810991,453,True,Midline_40_3.csv,6.0
17,P01,40,-1.5,3,840.8006931169162,0.3000288874178523,-4,-0.006439168937504292,2.4001128673553467,359.67448303103447,-0.05400000140070915,-1.0849999822676182,-0.01817917927004735,0.1340400336748644,0.01675500420935805,0.8050000667572021,-0.006470636245135015,480,True,Midline_40_3.csv,6.0
