,ppid,radius,yawrate_offset,trialn,timestamp_exp,timestamp_trial,trialtype_signed,World_x,World_z,WorldYaw,SWA,YawRate_seconds,TurnAngle_frames,Distance_frames,dt,WheelCorrection,SteeringBias,Closestpt,AutoFlag,AutoFile,OnsetTime
0,P01,80,0.15,0,1006.3992959559728,0.016628527426860273,6,0.0,0.13304029405117035,0.0,0.3230000138282776,0.0,0.0,0.13304029357095715,0.016630036696369643,-11.305000483989716,-0.002001906636544565,27,True,Midline_80_0.csv,7.25
1,P01,80,0.15,0,1006.4160183599613,0.03338413534402207,6,0.0,0.2670682668685913,0.0,0.3230000138282776,0.0,0.0,0.13402795951969892,0.016753494939962366,-11.305000483989716,0.001985428481595386,53,True,Midline_80_0.csv,7.25
2,P01,80,0.15,0,1006.4327205397387,0.050095672592306066,6,0.0,0.40067121386528015,0.0,0.31700000166893005,0.0,0.0,0.13360294923313631,0.01670036865414204,-11.095000058412552,0.0005461747905693426,80,True,Midline_80_0.csv,7.25
3,P01,80,0.15,0,1006.4493243151463,0.06669884429197738,6,0.0,0.5334893465042114,0.0,0.289000004529953,0.0,0.0,0.13281812910372534,0.016602266137965668,-10.115000158548355,-0.0016778932582143249,107,True,Midline_80_0.csv,7.25
4,P01,80,0.15,0,1006.4660144207679,0.08339227030648999,6,0.0,0.6670512557029724,0.0,0.2380000054836273,0.0,0.0,0.13356189710339095,0.01669523713792387,-8.330000191926956,0.001843378241265681,133,True,Midline_80_0.csv,7.25
5,P01,80,0.15,0,1006.4826849058863,0.10006456654832617,6,0.0,0.800432026386261,0.0,0.17599999904632568,0.0,0.0,0.13338078476590454,0.016672598095738067,-6.159999966621399,0.0001819482368393688,160,True,Midline_80_0.csv,7.25
6,P01,80,0.15,0,1006.4994021783588,0.11678093345904016,6,0.0,0.934162974357605,0.0,0.10300000011920928,0.0,0.0,0.1337309352848024,0.0167163669106003,-3.605000004172325,-0.0011293044795315232,187,True,Midline_80_0.csv,7.25
7,P01,80,0.15,0,1006.5160201408992,0.13340251824627106,6,0.0,1.0671356916427612,0.0,0.045000001788139336,0.0,0.0,0.13297267829784687,0.01662158478723086,-1.575000062584877,0.0018027751063436348,213,True,Midline_80_0.csv,7.25
8,P01,80,0.15,0,1006.5327202076996,0.15010077392321364,6,0.0,1.2007217407226562,0.0,0.0070000002160668364,0.0,0.0,0.13358604541554087,0.016698255676942608,-0.2450000075623393,0.0003466234985238792,240,True,Midline_80_0.csv,7.25
9,P01,80,0.15,0,1006.5493804297856,0.16676009044749662,6,0.0,1.333993911743164,0.0,-0.004000000189989804,0.0,0.0,0.1332721173630489,0.016659014670381108,0.14000000664964318,-0.0014234061686833055,267,True,Midline_80_0.csv,7.25
10,P01,80,0.15,0,1006.5660092590663,0.18339012714386627,6,0.0,1.467029333114624,0.0,0.006000000052154064,0.0,0.0,0.13303546390852716,0.016629432988565895,-0.21000000182539225,0.0015713775034955635,293,True,Midline_80_0.csv,7.25
