,ppid,radius,yawrate_offset,trialn,timestamp_exp,timestamp_trial,trialtype_signed,World_x,World_z,WorldYaw,SWA,YawRate_seconds,TurnAngle_frames,Distance_frames,dt,WheelCorrection,SteeringBias,Closestpt,AutoFlag,AutoFile,OnsetTime
0,P01,40,0.15,0,876.8489972866353,0.016671390680130568,2,0.0,0.13336630165576935,0.0,0.31700000166893005,0.0,0.0,0.1333662957786146,0.016670786972326827,-11.095000058412552,-0.0016758990319455658,27,True,Midline_40_0.csv,6.25
1,P01,40,0.15,0,876.8657314629259,0.033440582022535636,2,0.0,0.2675150036811829,0.0,0.31700000166893005,0.0,0.0,0.13414870107772006,0.016768587634715004,-11.095000058412552,0.002432165294186939,53,True,Midline_40_0.csv,6.25
2,P01,40,0.15,0,876.8824119092227,0.05012978208253571,2,0.0,0.4009368419647217,0.0,0.3019999861717224,0.0,0.0,0.1334218368956499,0.016677729611956238,-10.569999516010283,0.0008118028900108709,80,True,Midline_40_0.csv,6.25
3,P01,40,0.15,0,876.8990428514809,0.06676555400292727,2,0.0,0.5340230464935303,0.0,0.2660000026226044,0.0,0.0,0.1330861753631325,0.016635771920391562,-9.310000091791151,-0.001144193268895477,107,True,Midline_40_0.csv,6.25
4,P01,40,0.15,0,876.9156321379013,0.08333944587468523,2,0.0,0.6666286587715149,0.0,0.21199999749660486,0.0,0.0,0.13260562396044406,0.016575702995055508,-7.419999912381173,0.0014207813098081614,133,True,Midline_40_0.csv,6.25
5,P01,40,0.15,0,876.9323300917242,0.10003619228211846,2,0.0,0.8001953959465027,0.0,0.15000000596046448,0.0,0.0,0.13356672676582093,0.016695840845727616,-5.250000208616257,-5.4682202918932e-05,160,True,Midline_40_0.csv,6.25
6,P01,40,0.15,0,876.9490192917842,0.11674410728369368,2,0.0,0.9338587522506714,0.0,0.0949999988079071,0.0,0.0,0.13366332001260162,0.016707915001575202,-3.3249999582767487,-0.001433526586465117,187,True,Midline_40_0.csv,6.25
7,P01,40,0.15,0,876.965709095552,0.1334314962202825,2,0.0,1.0671114921569824,0.0,0.050999999046325684,0.0,0.0,0.13325279871332896,0.01665659983916612,-1.7849999666213991,0.0017785756205648262,213,True,Midline_40_0.csv,6.25
8,P01,40,0.15,0,876.9823946733653,0.1501191870107732,2,0.0,1.2008665800094604,0.0,0.024000000208616257,0.0,0.0,0.13375508359695232,0.01671938544961904,-0.8400000073015691,0.0004914627853280784,240,True,Midline_40_0.csv,6.25
9,P01,40,0.15,0,876.9989842616395,0.1667139068013057,2,0.0,1.3336243629455566,0.0,0.014999999664723871,0.0,0.0,0.13275775832426007,0.01659471979053251,-0.5249999882653356,-0.0017929549662907274,267,True,Midline_40_0.csv,6.25
10,P01,40,0.15,0,877.0156825173166,0.1833886178743569,2,0.0,1.4670075178146362,0.0,0.014000000432133676,0.0,0.0,0.13338319959711953,0.01667289994963994,-0.4900000151246786,0.0015495622035077705,293,True,Midline_40_0.csv,6.25
11,P01,40,0.15,0,877.0323098373281,0.20001774900902086,2,0.0,1.6000791788101196,0.0,0.014000000432133676,0.0,0.0,0.13307168637675204,0.016633960797094,-0.4900000151246786,-0.0004209774887236062,320,True,Midline_40_0.csv,6.25
12,P01,40,0.15,0,877.0489754927839,0.2166963841826828,2,0.0,1.7335493564605713,0.0,0.014000000432133676,0.0,0.0,0.13347013351904025,0.01668376668988003,-0.4900000151246786,-0.0019930005259869428,347,True,Midline_40_0.csv,6.25
13,P01,40,0.15,0,877.0656191129058,0.2333252134634449,2,0.0,1.8665920495986936,0.0,0.014000000432133676,0.0,0.0,0.13304270840217214,0.016630338550271517,-0.4900000151246786,0.0010090549128547457,373,True,Midline_40_0.csv,6.25
