,ppid,trialn,timestamp_exp,timestamp_trial,World_x,World_z,WorldYaw,SWA,YawRate_seconds,TurnAngle_frames,Distance_frames,dt,WheelCorrection,AutoFlag
371,P01,3,173.07307641340822,10.516226608964274,-110.68558502197266,48.16004943847656,33.47483444213867,0.2450000047683716,8.015000075101852,0.13363087498948362,0.13338078476590454,0.016672598095738067,-0.560000091791153,False
372,P01,3,173.0897094686436,10.53286026790741,-110.61219024658205,48.27104187011719,33.60815048217773,0.2450000047683716,8.015000075101852,0.13331393896035554,0.13306444188265232,0.01663305523533154,-0.560000091791153,False
373,P01,3,173.1063838778627,10.549534677126502,-110.5383529663086,48.38214111328125,33.74180221557617,0.2450000047683716,8.015000075101852,0.13364781050235133,0.13339768858395473,0.01667471107299434,-0.560000091791153,False
374,P01,3,173.12306945567587,10.566219953085863,-110.4642105102539,48.49313735961914,33.875534057617195,0.2450000047683716,8.015000075101852,0.13373248806737334,0.13348220767488786,0.016685275959360982,-0.560000091791153,False
375,P01,3,173.13974235562554,10.582893456743278,-110.38990020751952,48.60382080078125,34.008514404296875,0.2440000027418137,7.980000004172325,0.13297988663904411,0.133313169493249,0.016664146186656126,-0.560000091791153,False
376,P01,3,173.15645992995178,10.599609521800033,-110.3150634765625,48.71473693847656,34.14198684692383,0.2440000027418137,7.980000004172325,0.1334688718393489,0.1338033802201153,0.01672542252751441,-0.560000091791153,False
377,P01,3,173.17308906108647,10.616240464058107,-110.2404327392578,48.82479858398438,34.27405548095703,0.2430000007152557,7.944999933242798,0.132065684713081,0.1329799227919466,0.016622490348993324,-0.560000091791153,False
378,P01,3,173.18972513486077,10.632876537832402,-110.16544342041016,48.93483352661133,34.406295776367195,0.2430000007152557,7.944999933242798,0.1322407554432754,0.13315620546700302,0.016644525683375374,-0.560000091791153,False
379,P01,3,173.20638414953117,10.649534948795008,-110.0901336669922,49.0447883605957,34.538650512695305,0.2430000007152557,7.944999933242798,0.13235587044429453,0.13327211736327627,0.01665901467040953,-0.560000091791153,False
380,P01,3,173.22310534610418,10.666255843514108,-110.01433563232422,49.15491485595703,34.670841217041016,0.2419999986886978,7.9099998623132715,0.1321858696688721,0.1336898831552844,0.01671123539441055,-0.560000091791153,False
381,P01,3,173.2397227049369,10.682873504200755,-109.93870544433594,49.2642593383789,34.80171585083008,0.2409999966621399,7.874999791383742,0.13087358283807693,0.13295094481782144,0.01661886810222768,-0.560000091791153,False
382,P01,3,173.25636783432807,10.699518935445838,-109.86270904541016,49.37360000610352,34.93220901489258,0.239999994635582,7.839999720454216,0.1304930767049788,0.1331562054672304,0.0166445256834038,-0.560000091791153,False
383,P01,3,173.27312132926795,10.716272430385716,-109.78595733642578,49.48348617553711,35.062976837158196,0.23899999260902405,7.804999649524689,0.1307680900426276,0.1340352040124344,0.0167544005015543,-0.560000091791153,False
384,P01,3,173.28971152125007,10.73286201866,-109.709716796875,49.59211349487305,35.19187545776367,0.2380000054836273,7.770000100135803,0.12889406633809078,0.13270946170086972,0.016588682712608716,-0.560000091791153,False
385,P01,3,173.30638110080682,10.749531900070679,-109.6328582763672,49.70109939575195,35.32023620605469,0.2360000014305115,7.699999958276749,0.12836041044151228,0.13336146611641198,0.016670183264551497,-0.560000091791153,False
386,P01,3,173.3230482655324,10.766198159234564,-109.55577850341795,49.80988693237305,35.44681930541992,0.2329999953508377,7.594999745488168,0.1265779415278466,0.1333276584800842,0.016665957310010526,-0.560000091791153,False
387,P01,3,173.33972388216708,10.782874379577038,-109.47840881347656,49.91856384277344,35.57113265991211,0.2290000021457672,7.4549999833106995,0.12431447141255042,0.13340251824638472,0.01667531478079809,-0.560000091791153,False
388,P01,3,173.35639678211675,10.799546675818872,-109.40082550048828,50.02704620361328,35.694252014160156,0.22699999809265134,7.384999841451645,0.1231182175295427,0.13337112544104454,0.016671390680130568,-0.560000091791153,False
389,P01,3,173.37312914728386,10.816278437278244,-109.3227310180664,50.1357536315918,35.81605911254883,0.2240000069141388,7.280000150203705,0.12180502844092425,0.133851676843733,0.016731459605466625,-0.560000091791153,False
390,P01,3,173.38972688561336,10.832877081169414,-109.2450180053711,50.24343872070313,35.9345817565918,0.2199999988079071,7.139999866485597,0.11852293611408353,0.1327988104542328,0.0165998513067791,-0.560000091791153,False
391,P01,3,173.4064480821864,10.849598277742416,-109.16651153564452,50.35175323486328,36.052223205566406,0.21699999272823334,7.034999653697014,0.11763785918445815,0.1337744022462175,0.016721800280777188,-0.560000091791153,False
392,P01,3,173.42307570405154,10.866225597753727,-109.08822631835938,50.45929718017578,36.16803359985352,0.2150000035762787,6.965000033378601,0.11581138684620483,0.13302097492169196,0.0166276218652115,-0.560000091791153,False
393,P01,3,173.4397564522025,10.882905742196838,-109.00948333740234,50.5670166015625,36.28303527832031,0.21299999952316284,6.8949998915195465,0.115003350278138,0.1334339110514975,0.016679238881437186,-0.560000091791153,False
394,P01,3,173.45635932204826,10.899509517604258,-108.93083190917969,50.67414855957031,36.39757919311523,0.21299999952316284,6.8949998915195465,0.11454546811040785,0.1329026481944311,0.016612831024303887,-0.560000091791153,False
395,P01,3,173.4731466246245,10.916296820180492,-108.85118103027344,50.78219604492188,36.5126838684082,0.21199999749660486,6.859999820590018,0.11510498328388268,0.1342332201681984,0.016779152521024798,-0.560000091791153,False
396,P01,3,173.4896848977364,10.93283479143858,-108.77242279052734,50.888587951660156,36.62619400024414,0.21199999749660486,6.859999820590018,0.11350845995819675,0.1323713853373647,0.016546423167170587,-0.560000091791153,False
397,P01,3,173.50639341644572,10.94954361200183,-108.69268035888672,50.9958610534668,36.740814208984375,0.21199999749660486,6.859999820590018,0.11461836463095187,0.1336657348438166,0.016708216855477076,-0.560000091791153,False
398,P01,3,173.52305726077853,10.966207456334558,-108.61293029785156,51.10269165039063,36.85513305664063,0.21199999749660486,6.859999820590018,0.1143181105682646,0.13331558432423662,0.016664448040529578,-0.560000091791153,False
399,P01,3,173.5396794492736,10.98282964482965,-108.53317260742188,51.2090950012207,36.96916198730469,0.21199999749660486,6.859999820590018,0.11402821009394586,0.13297750796050425,0.016622188495063032,-0.560000091791153,False
400,P01,3,173.5563786105122,10.99952880606824,-108.4528350830078,51.31583023071289,37.083717346191406,0.21199999749660486,6.859999820590018,0.11455624310074072,0.1335932899087311,0.016699161238591387,-0.560000091791153,False
401,P01,3,173.57304788821506,11.016197480063312,-108.37242889404295,51.42220687866211,37.19806289672852,0.21199999749660486,6.859999820590018,0.1143450298979448,0.1333469771293494,0.016668372141168675,-0.560000091791153,False
402,P01,3,173.5897014695153,11.032850759509671,-108.29188537597656,51.52832794189453,37.31230545043945,0.21199999749660486,6.859999820590018,0.1142394232967418,0.13322382073988592,0.01665297759248574,-0.560000091791153,False
403,P01,3,173.6063674268253,11.049517018673585,-108.2110595703125,51.6343765258789,37.42663955688477,0.21199999749660486,6.859999820590018,0.11433467630957625,0.1333349029735018,0.016666862871687727,-0.560000091791153,False
404,P01,3,173.62307262514184,11.066223424405678,-108.1298370361328,51.74051284790039,37.5412483215332,0.21199999749660486,6.859999820590018,0.11460594032487065,0.13365124585675406,0.016706405732094254,-0.560000091791153,False
405,P01,3,173.6396951154908,11.082845009192962,-108.04881286621094,51.845947265625,37.6552734375,0.21199999749660486,6.859999820590018,0.11402199794100272,0.13297026346708662,0.016621282933385828,-0.560000091791153,False
406,P01,3,173.65637254324886,11.09952243695102,-107.9673080444336,51.951576232910156,37.76968383789063,0.21199999749660486,6.859999820590018,0.11440715142835092,0.13341942206466229,0.01667742775808279,-0.560000091791153,False
407,P01,3,173.6730892120134,11.116240011277256,-107.88543701171876,52.0572395324707,37.88489151000977,0.21299999952316284,6.8949998915195465,0.11520731597104487,0.13367056450601922,0.016708820563252402,-0.560000091791153,False
408,P01,3,173.6897240783721,11.132874575782097,-107.80371856689452,52.16227340698242,38.00017547607422,0.2140000015497208,6.929999962449074,0.11528171508856758,0.1330813457007025,0.016635168212587814,-0.560000091791153,False
409,P01,3,173.70639788388343,11.149548079439485,-107.72159576416016,52.26738357543945,38.116886138916016,0.2160000056028366,7.000000104308128,0.11671241436394318,0.13338561442833452,0.016673201803541815,-0.560000091791153,False
410,P01,3,173.72309493214473,11.166246033262496,-107.6391372680664,52.37248229980469,38.23435974121094,0.21699999272823334,7.034999653697014,0.1174700993621404,0.13358363058387113,0.01669795382298389,-0.560000091791153,False
411,P01,3,173.73970806502294,11.182859166140704,-107.55687713623048,52.47688293457031,38.35298538208008,0.2199999988079071,7.139999866485597,0.11862423224255088,0.1329123075190637,0.01661403843988296,-0.560000091791153,False
412,P01,3,173.75639243542062,11.199542329122776,-107.47406768798828,52.58154296875,38.47385025024414,0.22300000488758087,7.2450000792741776,0.1208651432648066,0.13346047419440765,0.016682559274300957,-0.560000091791153,False
413,P01,3,173.77310427452286,11.216255375640571,-107.39087677001952,52.68622207641602,38.59669494628906,0.22599999606609344,7.349999770522118,0.12284532532272578,0.13370920180477694,0.016713650225597117,-0.560000091791153,False
