,ppid,radius,yawrate_offset,trialn,timestamp_exp,timestamp_trial,trialtype_signed,World_x,World_z,WorldYaw,SWA,YawRate_seconds,TurnAngle_frames,Distance_frames,dt,WheelCorrection,SteeringBias,Closestpt,AutoFlag,AutoFile,OnsetTime
0,P01,80,-9.0,4,912.7806949944472,0.016662938771105473,7,0.0,0.13329143822193146,0.004082050174474715,-0.17299999296665192,0.2450000075623393,0.0040820503538904285,0.13329143601276885,0.016661429501596103,6.299999761395156,-0.0017507624657834564,27,True,Midline_80_4.csv,5.5
1,P01,80,-9.0,4,912.797452413488,0.033459598818126324,7,9.564334504830184e-06,0.2675367295742035,0.00819331221282482,-0.1720000058412552,0.2450000075623393,0.004111262265588893,0.13424529432450072,0.01678066179056259,6.265000212006272,0.002453909826205823,53,True,Midline_80_4.csv,5.5
2,P01,80,-9.0,4,912.8141192763595,0.050126763543744346,7,2.8629190637730065e-05,0.40085715055465704,0.012276249937713144,-0.1550000011920929,0.2450000075623393,0.0040829378043614785,0.13332041398643926,0.016665051748304904,5.670000049285591,0.0007326710377963279,80,True,Midline_80_4.csv,5.5
3,P01,80,-9.0,4,912.8306684162117,0.06669310906795545,7,5.703622809960507e-05,0.5334386229515076,0.016336558386683464,-0.12200000137090684,0.2450000075623393,0.004060307817085124,0.13258147564920364,0.016572684456150455,4.515000055544078,-0.0017295575186459615,107,True,Midline_80_4.csv,5.5
4,P01,80,-9.0,4,912.8473579181256,0.08338472395917051,7,9.510796371614559e-05,0.6669642925262451,0.02042578160762787,-0.0820000022649765,0.2450000075623393,0.004089223911922768,0.13352567463516607,0.01669070932939576,3.115000086836517,0.0017589881761113724,133,True,Midline_80_4.csv,5.5
5,P01,80,-9.0,4,912.8639879548219,0.10001355323993266,7,0.00014253387053031474,0.7999973297119141,0.02449991926550865,-0.05000000074505806,0.2450000075623393,0.004074137253775671,0.13303304907822167,0.016629131134777708,1.9950000336393716,0.0002901683595963953,160,True,Midline_80_4.csv,5.5
6,P01,80,-9.0,4,912.8806605529178,0.11668222723506005,7,0.00019955566676799208,0.9333491325378418,0.02858382277190685,-0.02199999988079071,0.2450000075623393,0.0040838992090407675,0.13335180679132466,0.016668975848915583,1.0150000033900142,-0.0019533663262690727,187,True,Midline_80_4.csv,5.5
7,P01,80,-9.0,4,912.8973310380363,0.13335724016189945,7,0.00026606919709593063,1.0666743516921997,0.032666906714439385,-0.002000000094994902,0.2450000075623393,0.004083085712777961,0.13332524364886922,0.016665655456108652,0.3150000108871609,0.0013675675832701835,213,True,Midline_80_4.csv,5.5
8,P01,80,-9.0,4,912.9141479222943,0.15017472812780852,7,0.00034281777334399516,1.2012866735458374,0.03678940981626511,0.006000000052154064,0.2450000075623393,0.004122503305018828,0.13461234866190352,0.01682654358273794,0.03500000573694706,0.000973888573380416,240,True,Midline_80_4.csv,5.5
9,P01,80,-9.0,4,912.9307532069713,0.16677729611956238,7,0.000428096711402759,1.3341000080108645,0.04085681959986687,0.008000000379979609,0.2450000075623393,0.004067407420937075,0.13281329944129538,0.016601662430161927,-0.03500000573694706,0.0013851253262943356,267,True,Midline_80_4.csv,5.5
