,ppid,radius,yawrate_offset,trialn,timestamp_exp,timestamp_trial,trialtype_signed,World_x,World_z,WorldYaw,SWA,YawRate_seconds,TurnAngle_frames,Distance_frames,dt,WheelCorrection,SteeringBias,Closestpt,AutoFlag,AutoFile,OnsetTime
0,P01,80,-9.0,5,1159.3090075315565,0.016676522196348742,7,0.0,0.1334121823310852,0.00058367830934003,-0.2930000126361847,0.0350000016624108,0.0005836783045954367,0.13341217757078996,0.016676522196348742,10.290000443928877,-0.0016300183566297088,27,True,Midline_80_5.csv,8.75
1,P01,80,-9.0,5,1159.3256894871229,0.03338987056804399,7,1.3619625178762364e-06,0.26710689067840576,0.0011685928329825401,-0.2930000126361847,0.0350000016624108,0.0005849143963624267,0.1336947128183965,0.016711839102299564,10.290000443928877,0.002024052749634584,53,True,Midline_80_5.csv,8.75
2,P01,80,-9.0,5,1159.342305940394,0.05001990726441363,7,4.073651325597893e-06,0.40006023645401,0.0017502638511359694,-0.2800000011920929,0.0350000016624108,0.000581670976092422,0.13295335964903646,0.016619169956129554,9.835000043385662,-6.493053430254652e-05,80,True,Midline_80_5.csv,8.75
3,P01,80,-9.0,5,1159.3590241184281,0.06673959456793455,7,8.159584467648529e-06,0.5338153243064879,0.002335442462936044,-0.23899999260902405,0.0350000016624108,0.0005851785185271742,0.13375508359604282,0.016719385449505353,8.399999742978254,-0.0013519400795974502,107,True,Midline_80_5.csv,8.75
4,P01,80,-9.0,5,1159.3757407871926,0.08345837630963615,7,1.361159775115084e-05,0.6675704121589661,0.003505799686536193,-0.1899999976158142,0.07000000332482159,0.0011703570370702645,0.1337550835978618,0.016719385449732727,6.719999919878318,0.0023625739081238467,133,True,Midline_80_5.csv,8.75
5,P01,80,-9.0,5,1159.392359353441,0.10007573514258183,7,2.1745827325503345e-05,0.8005092740058899,0.0046690148301422605,-0.13899999856948853,0.07000000332482159,0.0011632151735400352,0.13293887066174648,0.01661735883271831,4.93499995325692,0.0002601064647723951,160,True,Midline_80_5.csv,8.75
6,P01,80,-9.0,5,1159.4090355737835,0.11675346475453807,7,3.261872552684508e-05,0.9339359402656556,0.005836497992277145,-0.08399999886751175,0.07000000332482159,0.0011674833878356815,0.1334266665580799,0.016678333319759986,3.009999963687733,-0.0013567307403247256,187,True,Midline_80_5.csv,8.75
7,P01,80,-9.0,5,1159.4258092929347,0.13352959873645887,7,4.628983515431173e-05,1.0681425333023071,0.007010806351900101,-0.04600000008940697,0.07000000332482159,0.0011743083047459314,0.13420665702506085,0.016775832128132606,1.6800000064540654,-0.0021924349457544128,214,True,Midline_80_5.csv,8.75
8,P01,80,-9.0,5,1159.4423961645234,0.1501167721796719,7,6.252661114558578e-05,1.20083749294281,0.008171887136995792,-0.02199999988079071,0.07000000332482159,0.0011610810663922116,0.13269497271357975,0.016586871589197468,0.8399999991524965,0.00046658427140663407,240,True,Midline_80_5.csv,8.75
9,P01,80,-9.0,5,1159.4591445279473,0.16683977987599974,7,8.160429570125416e-05,1.33459734916687,0.009927486069500445,-0.009999999776482582,0.10500000091269612,0.0017555988767777248,0.1337599132584728,0.0167199891573091,0.4549999930895865,-0.0008240194195627099,267,True,Midline_80_5.csv,8.75
10,P01,80,-9.0,5,1159.4756837066209,0.1834015975919101,7,0.00010456378367962316,1.4671063423156738,0.011666666716337204,-0.008000000379979609,0.10500000091269612,0.0017391810432463286,0.13250903071457287,0.01656362883932161,0.3850000142119825,0.0016516998252041253,293,True,Midline_80_5.csv,8.75
11,P01,80,-9.0,5,1159.4924106384178,0.20012611455763366,7,0.00013182626571506262,1.6009942293167114,0.01342394668608904,-0.008000000379979609,0.10500000091269612,0.001757278693744318,0.13388789931195788,0.01673598741399474,0.3850000142119825,0.0005113573225424272,320,True,Midline_80_5.csv,8.75
12,P01,80,-9.0,5,1159.5090222620267,0.2167428696827756,7,0.00016297052206937224,1.7339234352111816,0.01516864262521267,-0.008000000379979609,0.10500000091269612,0.0017446959139621324,0.1329292113368865,0.016616151417110814,0.3850000142119825,-0.0016271039013695653,347,True,Midline_80_5.csv,8.75
13,P01,80,-9.0,5,1159.5256447523755,0.2333650581776965,7,0.00019817663996946067,1.8669058084487915,0.016914036124944687,-0.008000000379979609,0.10500000091269612,0.0017453931964815225,0.13298233762361633,0.01662279220295204,0.3850000142119825,0.0013375762528117336,373,True,Midline_80_5.csv,8.75
14,P01,80,-9.0,5,1159.5423837583285,0.25010164929949497,7,0.00023770252300892025,2.0007984638214107,0.018671378493309018,-0.008000000379979609,0.10500000091269612,0.0017573420830403882,0.13389272897256888,0.01673659112157111,0.3850000142119825,0.0002941503773031607,400,True,Midline_80_5.csv,8.75
15,P01,80,-9.0,5,1159.5589567446384,0.2666770504406486,7,0.00028091485728509724,2.13340163230896,0.02041179500520229,-0.008000000379979609,0.10500000091269612,0.001740417134949436,0.13260320912922907,0.016575401141153634,0.3850000142119825,-0.0022831115912982603,427,True,Midline_80_5.csv,8.75
16,P01,80,-9.0,5,1159.5756894116596,0.2834100193156246,7,0.0003286033752374351,2.267262935638428,0.022168725728988647,-0.008000000379979609,0.10500000091269612,0.00175693005249656,0.13386133616950247,0.016732667021187808,0.3850000142119825,0.001589245112638464,453,True,Midline_80_5.csv,8.75
17,P01,80,-9.0,5,1159.5922922815053,0.3000053428138472,7,0.0003799659025389701,2.4000110626220703,0.023911044001579285,-0.008000000379979609,0.10500000091269612,0.0017423188145000235,0.1327480989984906,0.016593512374811326,0.3850000142119825,0.0008311131545895911,480,True,Midline_80_5.csv,8.75
18,P01,80,-9.0,5,1159.6089129607308,0.3166356813642324,7,0.0004354951961431652,2.5330705642700195,0.025657452642917637,-0.008000000379979609,0.10500000091269612,0.0017464074255767606,0.13305961222067708,0.01663245152758464,0.3850000142119825,0.002320916249917779,506,True,Midline_80_5.csv,8.75
19,P01,80,-9.0,5,1159.6256154423622,0.3333384648494757,7,0.0004953311290591955,2.6666903495788574,0.02741121314466,-0.008000000379979609,0.10500000091269612,0.0017537605865470818,0.13361985305164126,0.016702481631455157,0.3850000142119825,0.0009900890578762355,533,True,Midline_80_5.csv,8.75
20,P01,80,-9.0,5,1159.6423278851723,0.35004970024397153,7,0.0005592916277237236,2.8003826141357417,0.02916592545807362,-0.008000000379979609,0.10500000091269612,0.0017547114263223756,0.13369229798627202,0.016711537248284003,0.3850000142119825,0.0007453324068301862,560,True,Midline_80_5.csv,8.75
21,P01,80,-9.0,5,1159.658983277596,0.3667059982292358,7,0.0006271215970627964,2.933633089065552,0.03091483749449253,-0.008000000379979609,0.10500000091269612,0.0017489113036548846,0.13325038388211394,0.016656297985264246,0.3850000142119825,0.0023689020640021434,587,True,Midline_80_5.csv,8.75
22,P01,80,-9.0,5,1159.675593090081,0.3833079625132996,7,0.0006987804663367568,3.066441535949707,0.03265795111656189,-0.008000000379979609,0.10500000091269612,0.0017431111810112675,0.1328084697797749,0.016601058722471862,0.3850000142119825,0.0008497016784306406,613,True,Midline_80_5.csv,8.75
23,P01,80,-9.0,5,1159.692846153219,0.400479525099172,7,0.0007769325748085977,3.2035531997680664,0.03445754572749138,-0.008000000379979609,0.10500000091269612,0.0017995910639836362,0.13711169892121688,0.01713896236515211,0.3850000142119825,0.002568975960907785,641,True,Midline_80_5.csv,8.75
24,P01,80,-9.0,5,1159.7092054269708,0.416850571152736,7,0.0008557561668567358,3.334620475769043,0.03617781028151512,-0.008000000379979609,0.10500000091269612,0.0017202593315890605,0.13106737650559808,0.01638342206319976,0.3850000142119825,0.0016596714479212482,667,True,Midline_80_5.csv,8.75
25,P01,80,-9.0,5,1159.7258861751218,0.4335171321706639,7,0.0009399177506566047,3.467909574508667,0.037927232682704926,-0.008000000379979609,0.10500000091269612,0.001749418418214441,0.13328902118155386,0.016661127647694233,0.3850000142119825,0.002054085749661853,693,True,Midline_80_5.csv,8.75
26,P01,80,-9.0,5,1159.7423676997012,0.4500644608995117,7,0.0010276488028466704,3.60044264793396,0.039666730910539634,-0.008000000379979609,0.10500000091269612,0.0017394979898460515,0.1325331790267228,0.01656664737834035,0.3850000142119825,0.00123375299653896,720,True,Midline_80_5.csv,8.75
27,P01,80,-9.0,5,1159.759031845888,0.4667440016348792,7,0.0011200488079339266,3.73390793800354,0.041418462991714484,-0.008000000379979609,0.10500000091269612,0.0017517321283327307,0.13346530385570074,0.016683162981962596,0.3850000142119825,0.002521976679626881,747,True,Midline_80_5.csv,8.75
28,P01,80,-9.0,5,1159.7756181137693,0.4833332880552916,7,0.001215989934280515,3.866626977920532,0.04316040128469467,-0.008000000379979609,0.10500000091269612,0.0017419384786042304,0.1327191210257297,0.016589890128216208,0.3850000142119825,0.0012860850644139928,773,True,Midline_80_5.csv,8.75
29,P01,80,-9.0,5,1159.7923335751182,0.5000333548555318,7,0.0013166026910766961,4.00019121170044,0.043744746595621116,-0.008000000379979609,0.0350000016624108,0.0005843438924687454,0.13356431193460594,0.01669553899182574,0.3150000149616972,0.0016897641548608224,800,True,Midline_80_5.csv,8.75
