"","ppid","cogload","trialn","RT","disengaged","premature","sab","onsettime","design","simTTLC"
"304",8,"noload",35,4.5665926124924,1,0,-0.52191351,6,"balanced",7.1
"305",8,"noload",37,4.34944263165994,1,0,-0.52191351,6,"balanced",7.1
"306",8,"noload",38,4.61690729242434,1,0,-0.52191351,6,"balanced",7.1
"307",8,"noload",40,1.03369927766994,1,0,-5.72957795,6,"balanced",2.23333333
"308",8,"noload",41,4.18324634986368,1,0,-0.52191351,6,"balanced",7.1
"309",8,"noload",43,2.33342217821905,1,0,-1.19868047,6,"balanced",4.68333333
"310",8,"noload",44,0.933630153732906,1,0,-5.72957795,6,"balanced",2.23333333
"311",8,"noload",45,3.03366003700694,1,0,-1.19868047,6,"balanced",4.68333333
"312",8,"noload",46,6.18349115123045,1,0,-0.3039716,6,"balanced",9.5
"313",9,"load",12,3.81612403709158,1,0,-0.52191351,6,"balanced",7.1
"314",9,"load",14,4.86618048344644,1,0,-0.52191351,6,"balanced",7.1
"315",9,"load",16,3.78515551423538,1,0,-0.52191351,6,"balanced",7.1
"316",9,"load",17,5.01612162227434,1,0,-0.3039716,6,"balanced",9.5
"317",9,"load",19,3.16639932626595,1,0,-1.19868047,6,"balanced",4.68333333
"318",9,"load",23,1.09977481828503,1,0,-5.72957795,6,"balanced",2.23333333
"319",9,"load",24,5.36609505928379,1,0,-0.3039716,6,"balanced",9.5
"320",9,"load",25,2.70141236627944,1,0,-1.19868047,6,"balanced",4.68333333
"321",9,"load",26,1.1995055661539,1,0,-5.72957795,6,"balanced",2.23333333
"322",9,"load",27,2.15155574605785,1,0,-1.19868047,6,"balanced",4.68333333
"323",9,"load",28,5.79969694042654,1,0,-0.3039716,6,"balanced",9.5
"324",9,"load",29,1.00155453864909,1,0,-5.72957795,6,"balanced",2.23333333
"325",9,"load",32,5.53280499142739,1,0,-0.3039716,6,"balanced",9.5
"326",9,"load",33,1.13570790369715,1,0,-5.72957795,6,"balanced",2.23333333
"327",9,"load",35,-3.63305009538533,1,1,-0.52191351,6,"balanced",7.1
"328",9,"load",39,4.49946451425944,1,0,-0.52191351,6,"balanced",7.1
"329",9,"load",40,2.36632778730291,1,0,-1.19868047,6,"balanced",4.68333333
"330",9,"load",42,2.08310956026185,1,0,-1.19868047,6,"balanced",4.68333333
"331",9,"load",44,5.63279110622784,1,0,-0.3039716,6,"balanced",9.5
"332",9,"noload",10,2.73311771027022,1,0,-1.19868047,6,"balanced",4.68333333
"333",9,"noload",11,1.30044342083022,1,0,-5.72957795,6,"balanced",2.23333333
"334",9,"noload",13,5.43321098258917,1,0,-0.3039716,6,"balanced",9.5
